fuente,ruta_completa,ruta_relativa,nombre_archivo,extension,tamano_kb,folio_principal,folios_multiples,n_folios_detectados,categoria
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76878640_2.pdf,2024/certificado_76878640_2.pdf,certificado_76878640_2.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_72316900_3.pdf,2024/certificado_72316900_3.pdf,certificado_72316900_3.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65104946_6.pdf,2024/certificado_65104946_6.pdf,certificado_65104946_6.pdf,.pdf,110.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65179155_3.pdf,2024/certificado_65179155_3.pdf,certificado_65179155_3.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65146963_5.pdf,2024/certificado_65146963_5.pdf,certificado_65146963_5.pdf,.pdf,110.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74754400_K.pdf,2024/certificado_74754400_K.pdf,certificado_74754400_K.pdf,.pdf,113.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76279899_9.pdf,2024/certificado_76279899_9.pdf,certificado_76279899_9.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_79584090_7.pdf,2024/certificado_79584090_7.pdf,certificado_79584090_7.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65515470_1.pdf,2024/certificado_65515470_1.pdf,certificado_65515470_1.pdf,.pdf,110.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75048900_1.pdf,2024/certificado_75048900_1.pdf,certificado_75048900_1.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65003538_0.pdf,2024/certificado_65003538_0.pdf,certificado_65003538_0.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65167081_0.pdf,2024/certificado_65167081_0.pdf,certificado_65167081_0.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78720920_3.pdf,2024/certificado_78720920_3.pdf,certificado_78720920_3.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75347200_2.pdf,2024/certificado_75347200_2.pdf,certificado_75347200_2.pdf,.pdf,113.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76675899_1.pdf,2024/certificado_76675899_1.pdf,certificado_76675899_1.pdf,.pdf,113.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65119905_0.pdf,2024/certificado_65119905_0.pdf,certificado_65119905_0.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_72477300_1.pdf,2024/certificado_72477300_1.pdf,certificado_72477300_1.pdf,.pdf,112.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65006329_5.pdf,2024/certificado_65006329_5.pdf,certificado_65006329_5.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_52001848_4.pdf,2024/certificado_52001848_4.pdf,certificado_52001848_4.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76738589_7.pdf,2024/certificado_76738589_7.pdf,certificado_76738589_7.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77185743_4.pdf,2024/certificado_77185743_4.pdf,certificado_77185743_4.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65003715_4.pdf,2024/certificado_65003715_4.pdf,certificado_65003715_4.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76880424_9.pdf,2024/certificado_76880424_9.pdf,certificado_76880424_9.pdf,.pdf,111.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74007500_4.pdf,2024/certificado_74007500_4.pdf,certificado_74007500_4.pdf,.pdf,111.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74997200_9.pdf,2024/certificado_74997200_9.pdf,certificado_74997200_9.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65111787_9.pdf,2024/certificado_65111787_9.pdf,certificado_65111787_9.pdf,.pdf,112.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_71378200_9.pdf,2024/certificado_71378200_9.pdf,certificado_71378200_9.pdf,.pdf,114.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65043765_9.pdf,2024/certificado_65043765_9.pdf,certificado_65043765_9.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65171934_8.pdf,2024/certificado_65171934_8.pdf,certificado_65171934_8.pdf,.pdf,112.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65167767_K.pdf,2024/certificado_65167767_K.pdf,certificado_65167767_K.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75620200_6.pdf,2024/certificado_75620200_6.pdf,certificado_75620200_6.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76201674_5.pdf,2024/certificado_76201674_5.pdf,certificado_76201674_5.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65086920_6.pdf,2024/certificado_65086920_6.pdf,certificado_65086920_6.pdf,.pdf,113.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_73162000_8.pdf,2024/certificado_73162000_8.pdf,certificado_73162000_8.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76281809_4.pdf,2024/certificado_76281809_4.pdf,certificado_76281809_4.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65080931_9.pdf,2024/certificado_65080931_9.pdf,certificado_65080931_9.pdf,.pdf,113.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65153591_3.pdf,2024/certificado_65153591_3.pdf,certificado_65153591_3.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65108652_3.pdf,2024/certificado_65108652_3.pdf,certificado_65108652_3.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65162710_9.pdf,2024/certificado_65162710_9.pdf,certificado_65162710_9.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78593330_3.pdf,2024/certificado_78593330_3.pdf,certificado_78593330_3.pdf,.pdf,111.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65644750_8.pdf,2024/certificado_65644750_8.pdf,certificado_65644750_8.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77538779_3.pdf,2024/certificado_77538779_3.pdf,certificado_77538779_3.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_53322202_1.pdf,2024/certificado_53322202_1.pdf,certificado_53322202_1.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65217884_7.pdf,2024/certificado_65217884_7.pdf,certificado_65217884_7.pdf,.pdf,110.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65129460_6.pdf,2024/certificado_65129460_6.pdf,certificado_65129460_6.pdf,.pdf,111.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_79688830_K.pdf,2024/certificado_79688830_K.pdf,certificado_79688830_K.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65494450_4.pdf,2024/certificado_65494450_4.pdf,certificado_65494450_4.pdf,.pdf,110.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65069855_K.pdf,2024/certificado_65069855_K.pdf,certificado_65069855_K.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75963010_6.pdf,2024/certificado_75963010_6.pdf,certificado_75963010_6.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65104685_8.pdf,2024/certificado_65104685_8.pdf,certificado_65104685_8.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76663910_0.pdf,2024/certificado_76663910_0.pdf,certificado_76663910_0.pdf,.pdf,110.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65079513_K.pdf,2024/certificado_65079513_K.pdf,certificado_65079513_K.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76753038_2.pdf,2024/certificado_76753038_2.pdf,certificado_76753038_2.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76025604_8.pdf,2024/certificado_76025604_8.pdf,certificado_76025604_8.pdf,.pdf,110.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65061318_K.pdf,2024/certificado_65061318_K.pdf,certificado_65061318_K.pdf,.pdf,113.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74136300_3.pdf,2024/certificado_74136300_3.pdf,certificado_74136300_3.pdf,.pdf,114.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65194864_9.pdf,2024/certificado_65194864_9.pdf,certificado_65194864_9.pdf,.pdf,113.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75114200_5.pdf,2024/certificado_75114200_5.pdf,certificado_75114200_5.pdf,.pdf,115.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65167499_9.pdf,2024/certificado_65167499_9.pdf,certificado_65167499_9.pdf,.pdf,115.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65170163_5.pdf,2024/certificado_65170163_5.pdf,certificado_65170163_5.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78873810_2.pdf,2024/certificado_78873810_2.pdf,certificado_78873810_2.pdf,.pdf,111.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65074667_8.pdf,2024/certificado_65074667_8.pdf,certificado_65074667_8.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65037125_9.pdf,2024/certificado_65037125_9.pdf,certificado_65037125_9.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65212509_3.pdf,2024/certificado_65212509_3.pdf,certificado_65212509_3.pdf,.pdf,116.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77440867_3.pdf,2024/certificado_77440867_3.pdf,certificado_77440867_3.pdf,.pdf,111.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65051072_0.pdf,2024/certificado_65051072_0.pdf,certificado_65051072_0.pdf,.pdf,114.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65080066_4.pdf,2024/certificado_65080066_4.pdf,certificado_65080066_4.pdf,.pdf,113.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65135933_3.pdf,2024/certificado_65135933_3.pdf,certificado_65135933_3.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_71169200_2.pdf,2024/certificado_71169200_2.pdf,certificado_71169200_2.pdf,.pdf,110.4,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65567530_2.pdf,2024/certificado_65567530_2.pdf,certificado_65567530_2.pdf,.pdf,113.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65326840_8.pdf,2024/certificado_65326840_8.pdf,certificado_65326840_8.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65202133_6.pdf,2024/certificado_65202133_6.pdf,certificado_65202133_6.pdf,.pdf,114.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74531100_8.pdf,2024/certificado_74531100_8.pdf,certificado_74531100_8.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76199836_6.pdf,2024/certificado_76199836_6.pdf,certificado_76199836_6.pdf,.pdf,113.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_71938200_2.pdf,2024/certificado_71938200_2.pdf,certificado_71938200_2.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77988970_K.pdf,2024/certificado_77988970_K.pdf,certificado_77988970_K.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75958680_8.pdf,2024/certificado_75958680_8.pdf,certificado_75958680_8.pdf,.pdf,112.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77842280_8.pdf,2024/certificado_77842280_8.pdf,certificado_77842280_8.pdf,.pdf,110.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65117910_6.pdf,2024/certificado_65117910_6.pdf,certificado_65117910_6.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76897562_0.pdf,2024/certificado_76897562_0.pdf,certificado_76897562_0.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65091388_4.pdf,2024/certificado_65091388_4.pdf,certificado_65091388_4.pdf,.pdf,109.7,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65187860_8.pdf,2024/certificado_65187860_8.pdf,certificado_65187860_8.pdf,.pdf,111.2,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_78620750_9.pdf,2024/certificado_78620750_9.pdf,certificado_78620750_9.pdf,.pdf,112.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_74073400_8.pdf,2024/certificado_74073400_8.pdf,certificado_74073400_8.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65264130_K.pdf,2024/certificado_65264130_K.pdf,certificado_65264130_K.pdf,.pdf,112.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65178239_2.pdf,2024/certificado_65178239_2.pdf,certificado_65178239_2.pdf,.pdf,113.8,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65443650_9.pdf,2024/certificado_65443650_9.pdf,certificado_65443650_9.pdf,.pdf,112.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_77208364_5.pdf,2024/certificado_77208364_5.pdf,certificado_77208364_5.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65161609_3.pdf,2024/certificado_65161609_3.pdf,certificado_65161609_3.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65217094_3.pdf,2024/certificado_65217094_3.pdf,certificado_65217094_3.pdf,.pdf,112.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76195450_4.pdf,2024/certificado_76195450_4.pdf,certificado_76195450_4.pdf,.pdf,111.0,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65210455_K.pdf,2024/certificado_65210455_K.pdf,certificado_65210455_K.pdf,.pdf,111.5,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65212688_K.pdf,2024/certificado_65212688_K.pdf,certificado_65212688_K.pdf,.pdf,113.1,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65093689_2.pdf,2024/certificado_65093689_2.pdf,certificado_65093689_2.pdf,.pdf,114.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76025896_2.pdf,2024/certificado_76025896_2.pdf,certificado_76025896_2.pdf,.pdf,109.3,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_75953420_4.pdf,2024/certificado_75953420_4.pdf,certificado_75953420_4.pdf,.pdf,112.9,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_76490240_8.pdf,2024/certificado_76490240_8.pdf,certificado_76490240_8.pdf,.pdf,112.6,,,0,otro
registro_estado,/home/bgcorrea/personal/workspace/caigg/Colaboradores del Estado/2024/certificado_65097301_1.pdf,2024/certificado_65097301_1.pdf,certificado_65097301_1.pdf,.pdf,112.7,,,0,otro
